NUMERO_FACTURA|ID_CONTRATO|VALOR_FACTURADO|FECHA_MAX_PAGO|FECHA_FACTURACION|FECHA_CORTE|CICLO_FACTURACION|CUENTA
001-230-005737197|127270200138569451|20.7|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8555012279
001-230-005750533|103430200138556412|16.1|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555093533
001-230-005742158|104550200138559367|14.26|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555087605
001-230-005741878|119660200138561008|20.7|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8555015275
001-230-005747224|114590200138552539|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555086436
001-230-005749611|101770200136414416|31.05|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554214944
001-230-005748767|117820200138585203|14.03|14/07/2025 00:00:00|06/07/2025 21:39:42|06/07/2025 00:00:00|26|8555119105
001-230-005742605|104410200138570561|21.85|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554999293
001-230-005740852|118710200138558643|23.23|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8555011116
001-230-005744733|122710200138556050|20.7|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8555000259
001-230-005745694|122650200138558522|24.38|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8554985342
001-230-005743019|105730200138557468|18.17|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555089570
001-230-005747044|101310200138561779|16.1|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555099682
001-230-005744982|122430200138509790|15.18|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8554997126
001-230-005740944|118280200138566398|16.1|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555091798
001-230-005737907|127670200138410438|29.9|18/07/2025 00:00:00|06/07/2025 21:39:32|06/07/2025 00:00:00|26|8554963815
001-230-005746479|110610200138577348|18.63|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555106002
001-230-005740978|120440200138577449|36.8|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555086967
001-230-005746318|110390200138580589|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555108101
001-230-005736670|126020200138583277|11.5|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8555110152
001-230-005740432|104120200138581436|27.6|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555120050
001-230-005744487|121480200138583678|18.63|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555126054
001-230-005749662|115810200138587609|16.1|14/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8555111271
001-230-005746197|107330200138586220|11.5|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555116162
001-230-005750419|102470200138586336|57.83|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555118201
001-230-005742353|105060200136428052|45.06|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554226359
001-230-005749035|116220200138554908|27.83|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8555009143
001-230-005750224|102140200138578754|11.73|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555092950
001-230-005743065|105390200138587653|14.03|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555097945
001-230-005740622|119500200138585545|18.63|14/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8555121160
001-230-005737603|127860200138588812|18.63|14/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8555120246
001-230-005747671|102730200138561634|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555087694
001-230-005749953|102770200138578747|18.4|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555115002
001-230-005749371|101660200138585532|16.1|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555108234
001-230-005747265|116920200138587655|11.5|14/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8555105522
001-230-005747598|101280200138576344|11.73|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8555099936
001-230-005749916|117810200138582750|25.99|14/07/2025 00:00:00|06/07/2025 21:39:41|06/07/2025 00:00:00|26|8555106175
001-230-005747136|100570200138585180|16.33|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555126097
001-230-005738231|112860200138588625|16.1|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555117272
001-230-005742651|105980200138580429|20.7|14/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8555120021
001-230-005744016|109310200138579905|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555101969
001-230-005738202|125580200138584194|16.1|14/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8555111177
001-230-005748374|114880200138586878|16.1|14/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8555120194
001-230-005747688|116790200138578864|18.48|14/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8555099995
001-230-005738007|125970200126083179|20.7|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8549356773
001-230-005748020|100900200138581055|16.1|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555111094
001-230-005738071|111180200138580338|23.0|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554971179
001-230-005749862|115050200138624689|11.5|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555105342
001-230-005748799|114420200138592255|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8555123246
001-230-005742065|119800200138589129|11.5|14/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8555117278
001-230-005737673|100090200138590560|16.1|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555121259
001-230-005746900|110010200138585380|11.5|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8555120147
001-230-005743315|121830200138584820|18.63|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555121139
001-230-005747310|102620200138419079|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8555033066
001-230-005740164|103640200138573869|16.1|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8555093880
001-230-005738190|112900200138588196|18.63|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8555111280
001-230-005740450|106740200138583991|34.63|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555121112
001-230-005740454|106740200138584551|21.85|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555114168
001-230-005744200|121650200138582383|23.23|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8555014308
001-230-005746646|108360200138577620|16.1|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555089993
001-230-005742981|104900200138592635|18.4|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8555126221
001-230-005747800|115110200138576537|11.5|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8555098861
001-230-005742119|117870200138568270|16.1|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555099838
001-230-005748757|115780200138581725|21.85|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8555023296
001-230-005746596|108960200138580614|16.33|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555114063
001-230-005737959|126830200135827859|18.4|14/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8553877835
001-230-005741015|104320200138432317|13.8|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555043343
001-230-005737224|111190200136424429|4.11|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554240204
001-230-005739272|110790200138455900|22.51|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8555045869
001-230-005744296|124770200136403467|81.44|14/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8554204886
001-230-005743924|108900200138428858|25.3|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8555033214
001-230-005744601|122750200132289430|19.55|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8551314664
001-230-005745953|122500200135278039|14.26|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8553476444
001-230-005745066|110640200136307712|18.63|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554145373
001-230-005737855|126430200136422466|16.1|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8554237170
001-230-005738848|113400200136424310|23.61|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554229251
001-230-005738375|100070200136303740|26.68|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554148274
001-230-005748830|101520200122740023|24.15|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8547877000
001-230-005749860|115050200136415110|14.26|14/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8554227011
001-230-005747620|101080200136419051|16.1|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554231126
001-230-005744363|107850200135446449|13.8|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553538368
001-230-005748488|115490200135265317|20.7|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8553576002
001-230-005740811|120120200135258476|14.26|14/07/2025 00:00:00|06/07/2025 21:39:27|06/07/2025 00:00:00|26|8553525003
001-230-005736081|113190200135270016|33.19|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553542285
001-230-005742698|104380200132303237|25.5|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8551315677
001-230-005743495|121580200135274156|27.06|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553538430
001-230-005745269|110420200135276881|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8553533442
001-230-005736820|112780200135274826|16.1|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8553478436
001-230-005737703|125430200135446490|19.41|14/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8553531483
001-230-005745127|122570200136402417|20.7|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8554198904
001-230-005736945|114250200132145518|20.7|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8552020958
001-230-005738055|125970200136238688|18.4|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8554048653
001-230-005745456|124850200136427998|13.8|14/07/2025 00:00:00|06/07/2025 21:39:38|06/07/2025 00:00:00|26|8554230304
001-230-005742385|121410200138524002|21.85|18/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8555028105
001-230-005746309|109950200135271667|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553551013
001-230-005741737|120570200136431067|18.4|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554229398
001-230-005749491|102240200136283791|12.65|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8554077474
001-230-005745661|123220200132301239|19.55|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8551943564
001-230-005746736|108520200132145601|23.23|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8552031148
001-230-005737869|127470200136260196|27.83|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8554060336
001-230-005742854|119600200136269438|12.65|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8554070088
001-230-005749786|114690200132220178|17.25|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8551316618
001-230-005743738|125050200130821465|23.0|18/07/2025 00:00:00|06/07/2025 21:39:40|06/07/2025 00:00:00|26|8551313211
001-230-005744627|109550200134841014|19.55|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8553310444
001-230-005736252|113120200126077134|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8549341769
001-230-005739308|113990200135278239|11.5|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553537445
001-230-005743658|108150200135272791|16.1|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553538393
001-230-005747125|102350200135266672|16.1|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553524207
001-230-005739674|105710200135262323|14.03|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553535094
001-230-005749705|102680200135273452|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8553522390
001-230-005746650|108360200130523834|20.7|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8551381766
001-230-005741076|118970200138464612|17.46|14/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8555057106
001-230-005747177|115580200136311949|20.93|14/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8554145450
001-230-005749144|102090200135455590|8.62|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553475667
001-230-005746183|109460200121514027|19.55|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8547301023
001-230-005740956|106810200126062167|34.58|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8549330705
001-230-005737138|114100200125417746|26.68|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8549166085
001-230-005744181|123020200136403651|90.18|14/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8554200853
001-230-005737172|125980200134847936|11.5|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8553312655
001-230-005742120|119340200136407681|20.7|14/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8554213854
001-230-005737090|112680200132276073|22.08|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8551936555
001-230-005747493|100990200136428308|11.5|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554222159
001-230-005748685|116540200135270385|22.08|18/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8553549011
001-230-005744333|121950200132272339|19.55|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8551239635
001-230-005737700|125430200136408206|20.7|14/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8554220888
001-230-005742293|119330200125281501|23.0|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8549128209
001-230-005737347|113150200136398330|16.1|14/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8554213762
001-230-005742009|118260200136269213|24.38|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8554075070
001-230-005740707|119570200129036523|19.55|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8550377326
001-230-005736737|126350200135265310|16.1|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8553533168
001-230-005746639|122870200130852583|20.7|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8551296554
001-230-005737001|100000200126695543|23.0|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8549836310
001-230-005745228|107460200135451560|18.4|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553521566
001-230-005743210|121670200132290338|19.55|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8551314665
001-230-005747248|117640200135262029|20.7|18/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8553544005
001-230-005739987|105880200136417083|18.63|14/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8554242017
001-230-005747641|102080200136330597|21.85|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8554144851
001-230-005737664|125270200136420128|18.38|14/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8554231134
001-230-005736321|111000200136279003|12.65|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554083358
001-230-005747410|114650200136425740|16.1|14/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8554237261
001-230-005741077|119060200136426550|16.1|14/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8554237281
001-230-005741039|117920200136011535|18.63|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553904602
001-230-005744061|124290200136416917|11.73|14/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8554216994
001-230-005737414|113440200136405790|16.1|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554200876
001-230-005740703|119410200136429789|16.21|14/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8554232220
001-230-005742773|121320200136416559|18.63|14/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8554226067
001-230-005743724|124500200121503528|19.55|18/07/2025 00:00:00|06/07/2025 21:39:36|06/07/2025 00:00:00|26|8547281057
001-230-005740151|104780200134861875|11.5|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553288907
001-230-005744859|123630200121501247|24.15|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8547300005
001-230-005738834|113230200134849768|20.7|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8553283713
001-230-005737300|126330200135271919|16.03|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8553533317
001-230-005747690|116790200135268344|18.4|14/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8553535210
001-230-005744036|109910200130730849|19.55|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8551448706
001-230-005744573|108270200135448292|11.73|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553521485
001-230-005744282|124900200135260260|14.03|14/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8553541050
001-230-005746645|108360200125922222|29.15|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8549498505
001-230-005744893|107150200136424564|20.7|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554241197
001-230-005746504|108260200136421140|16.1|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554228184
001-230-005740878|121420200130842107|23.23|18/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8551291537
001-230-005739088|113070200130838278|19.55|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8551290530
001-230-005739445|120350200135264741|20.7|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8553537147
001-230-005748087|101950200132144426|20.7|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8552013971
001-230-005738997|127130200136288300|18.63|14/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8554087514
001-230-005744133|122000200129049833|20.7|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8550346728
001-230-005737597|127140200122925783|21.85|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8547977095
001-230-005749105|116880200125236706|20.7|18/07/2025 00:00:00|06/07/2025 21:39:30|06/07/2025 00:00:00|26|8549029991
001-230-005742910|118840200135271513|16.1|14/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8553475351
001-230-005741485|119440200135265703|18.4|14/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8553525165
001-230-005748276|103100200135268493|19.55|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8553553018
001-230-005746238|108700200135262070|14.03|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553475075
001-230-005738584|111460200135274875|16.33|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553475276
001-230-005739429|106520200135262452|16.1|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553541101
001-230-005750599|116420200134869829|11.5|18/07/2025 00:00:00|06/07/2025 21:39:25|06/07/2025 00:00:00|26|8553352077
001-230-005741311|121240200135275568|2.04|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8553542188
001-230-005746269|122990200135261175|18.63|14/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8553477069
